7.155388983973542949e-01,8.707037718342927057e-01,9.705884921961973610e-01,8.953528402423744925e-01,9.788343299357420424e-01
7.156830000682796733e-01,8.734758709116712261e-01,9.707017343485742078e-01,8.937662673998392204e-01,9.810634434318645791e-01
7.371139073344955550e-01,8.722133240146198174e-01,9.706331016065805617e-01,8.969314522836830950e-01,9.757157375145180112e-01
7.249307340674890909e-01,8.721768943706716959e-01,9.705789917497149588e-01,8.943436285651515938e-01,9.856041915464729408e-01
7.205344300817646541e-01,8.727653977978699906e-01,9.706435943984064174e-01,8.957526591234900026e-01,9.710332559927096208e-01
7.109586802033106556e-01,8.731352681258817139e-01,9.706248426282266806e-01,8.963215767811683055e-01,9.862384823848238113e-01
7.219711981049781180e-01,8.717322931159137145e-01,9.707350041190437873e-01,8.956974918405916641e-01,9.881131019036952789e-01
7.318990064587975741e-01,8.726293264838140828e-01,9.705774918416081309e-01,8.959161472133045923e-01,9.716643956955829387e-01
7.297870353706751301e-01,8.736950750162164603e-01,9.705830968613993193e-01,8.934402527027356378e-01,9.670467521930936616e-01
7.156110521610956621e-01,8.732922592999492473e-01,9.706683308193000403e-01,8.949121060277596129e-01,9.823037224867888773e-01
7.185563346880587954e-01,8.711097667826741553e-01,9.707004406427746090e-01,8.937012436315169284e-01,9.765027236538864619e-01
7.198746542442120422e-01,8.706993304745943574e-01,9.705450769139656320e-01,8.959045995577343824e-01,9.631229314444682554e-01
7.137675499058045991e-01,8.744954441324452876e-01,9.704992288607141582e-01,8.949025421733642904e-01,9.708914883359842651e-01
7.217662342414421506e-01,8.716985607014529069e-01,9.705760609220080992e-01,8.950408820913760000e-01,9.755582025859961259e-01
7.317912254154513851e-01,8.719819831347792594e-01,9.704354500936158701e-01,8.953103669599917769e-01,9.715905494314551749e-01
7.231448417799521966e-01,8.726962400174528289e-01,9.707755916647348160e-01,8.957161900591732451e-01,9.849649263781501407e-01
7.094782676366462315e-01,8.712630764799242922e-01,9.705845147905886039e-01,8.962743263404591154e-01,9.856324898654807987e-01
7.225597408616709627e-01,8.731932906008386119e-01,9.706836244754237786e-01,8.948937961905095717e-01,9.830107244856327586e-01
7.269459704946111822e-01,8.716298028302165157e-01,9.705391610365813326e-01,8.962038082634662395e-01,9.781742487183402446e-01
7.187145638777072687e-01,8.713161157939930401e-01,9.706971037012330772e-01,8.944990677580492155e-01,9.741693558117896501e-01
7.049042641359543060e-01,8.735755228905822678e-01,9.704469550642133013e-01,8.938116310406302167e-01,9.832883344725450447e-01
7.252587714250833262e-01,8.727358154094787546e-01,9.704139342264611612e-01,8.965534923122754352e-01,9.809962376488279290e-01
7.313537843923147985e-01,8.714698074882676337e-01,9.703947976367188755e-01,8.957515052245709208e-01,9.759288857844898857e-01
7.239905342120900311e-01,8.717163565960933669e-01,9.703589978296291996e-01,8.954143662130680248e-01,9.785912110482948290e-01
7.236776843968939499e-01,8.727706720328682888e-01,9.705266943781793998e-01,8.952721958530529545e-01,9.876061901061901072e-01
7.180842345890479095e-01,8.742587140139297386e-01,9.705021051626800954e-01,8.943063155735646585e-01,9.651524516336568160e-01
7.223453589431724220e-01,8.722088699343741869e-01,9.704425567477243941e-01,8.954229111413265496e-01,9.699565630525865956e-01
7.255786772137391427e-01,8.729308418961009286e-01,9.703191735529415052e-01,8.951672825179476378e-01,9.738519813519813662e-01
7.100825989268084726e-01,8.723554939749866843e-01,9.706288994749932009e-01,8.955227188530596738e-01,9.730781653622546656e-01
7.207474173841724729e-01,8.720940278424599290e-01,9.706203274722985386e-01,8.946856602109830581e-01,9.805573229645340172e-01
