5.709007815933850871e-01,7.707854218319609707e-01,9.481444769866820277e-01,8.488841032294405231e-01,9.593965767040811832e-01
5.750056864601901241e-01,7.689100661154154581e-01,9.485115311530579740e-01,8.482679590624516708e-01,9.532593036527077235e-01
5.768831645784771034e-01,7.704793867676926755e-01,9.486513227879375121e-01,8.502990382041322182e-01,9.442763489474016447e-01
5.678077411763073901e-01,7.701786216781478789e-01,9.490898501394011699e-01,8.504328433713058688e-01,9.610830069079199234e-01
5.683413068753142561e-01,7.696071898720042714e-01,9.491384578391031113e-01,8.502347842919635301e-01,9.519084059652008767e-01
5.702850858399426404e-01,7.690943327010258956e-01,9.477748745711696010e-01,8.499633068393411817e-01,9.698475108046146209e-01
5.712392846124463297e-01,7.681889800405674595e-01,9.490026874701573689e-01,8.527311000829895793e-01,9.542960220867197085e-01
5.739924554504662879e-01,7.691406827032388760e-01,9.490766870356632801e-01,8.504996739941939055e-01,9.469052010144876075e-01
5.802414930861621301e-01,7.701758874429296409e-01,9.490625883179695244e-01,8.529793153040122755e-01,9.401439376927183122e-01
5.770870951991550202e-01,7.706723975375248115e-01,9.489842976853983814e-01,8.513722144230577715e-01,9.406458301351937612e-01
5.791963436379796715e-01,7.685687256762819830e-01,9.478035424420079291e-01,8.476511450468666720e-01,9.416563691420053450e-01
5.750441247188053939e-01,7.711349240017726370e-01,9.476631564073398906e-01,8.477981529249228876e-01,9.496509398994987805e-01
5.779416755737383227e-01,7.699313742553652862e-01,9.475339796016706284e-01,8.480313987400726061e-01,9.598172982867441139e-01
5.888284292810946896e-01,7.687220086130828189e-01,9.482402740363281568e-01,8.514215212724394188e-01,9.668041049861070269e-01
5.860776580445697936e-01,7.701239107434882936e-01,9.481103997502956515e-01,8.510314803972955922e-01,9.464371398015829495e-01
5.811429141839842272e-01,7.678252698435095169e-01,9.480265436962427295e-01,8.516260406613762601e-01,9.499487643304869167e-01
5.709013464068610766e-01,7.696368879865720380e-01,9.479015915713253637e-01,8.505925524753922273e-01,9.470064906773580926e-01
5.707225186073386913e-01,7.697180036457647034e-01,9.478034631668452725e-01,8.500589712836641443e-01,9.619290063948071623e-01
5.797414454928241367e-01,7.700882747666916162e-01,9.476156200569921806e-01,8.498630141734707655e-01,9.515064946616581532e-01
5.602020770793749715e-01,7.680762200401833883e-01,9.479957310427000738e-01,8.535388540183628248e-01,9.556687102496953523e-01
5.782267407944652327e-01,7.702681327079097251e-01,9.481843641149438895e-01,8.501200444178594884e-01,9.674832214702460131e-01
5.735022725946439248e-01,7.689645260209849731e-01,9.481119612494586235e-01,8.500333677881768413e-01,9.648080160089704815e-01
5.838642260517260540e-01,7.702205961596924055e-01,9.479410232214655618e-01,8.494808239016351514e-01,9.667627844859547626e-01
5.743281560147368570e-01,7.700715037288551335e-01,9.478632006634551965e-01,8.511524545314859136e-01,9.500674940825591941e-01
5.673536150328429839e-01,7.667755773998419233e-01,9.475709744292841741e-01,8.491551540769052275e-01,9.672989337953428191e-01
5.815190031067788423e-01,7.720885217639643638e-01,9.487533223611512856e-01,8.499197536008917808e-01,9.534842500942062316e-01
5.756470832068258936e-01,7.707599917882216323e-01,9.487274600934969548e-01,8.502032856989354404e-01,9.678388433032395488e-01
5.552596339016375726e-01,7.685106035689645010e-01,9.490267728322809848e-01,8.503993406579822834e-01,9.603952689841058765e-01
5.680170523920523573e-01,7.700091681713712166e-01,9.488642900958897952e-01,8.504912485827655910e-01,9.568574927071168412e-01
5.654749174141346924e-01,7.688467030051023832e-01,9.489389110038326525e-01,8.516984453170216574e-01,9.685708079759713929e-01
